dates,RPLprofits,RPLlosses,prices,URPLprofits,URPLlosses,RealisedPrice,MVRV,SOPR
2013-05-28,135988.65147679900,1127343.893189080,129.0,718254027.0641190,42658535.823737900,49.63399435833230,2.59902515740896,1.0123302570249800
2013-05-29,474521.6565874080,331450.8704593750,132.25,717070118.8275960,42557638.4822521,49.84319730931710,2.65332095730702,1.0329579633582900
2013-05-30,206199.93849865600,1161729.1346362000,128.799,716414415.0369670,42408490.11519210,50.043650116228500,2.57373312499905,1.0172198567963200
2013-05-31,51011.27521806930,287797.679157556,128.8151,715803608.1484680,42270986.183872200,50.144365921304900,2.56888481154909,1.0207155200329200
2013-06-01,842875.2573299940,540923.6383075880,129.3,714799884.8605740,42154149.52747220,50.31138084908580,2.56999505515161,1.0154306656315600
2013-06-02,859340.8760152740,251021.11834433300,122.5,714408888.3427910,42090910.58073150,50.36473514209440,2.43225740499558,1.0106361367965000
2013-06-03,340455.60398200100,655699.7738520540,120.7372,713098382.8781290,41949197.67195750,50.46948143504680,2.392281366223,1.0041247280248500
2013-06-04,358962.9604794350,1414499.6366450000,121.4,712151806.9585820,41806918.36159620,50.54636578191060,2.40175526216459,1.016054464176580
2013-06-05,730567.2343476660,2342489.7106599300,121.9,710274036.6206500,41725499.0975895,50.74855568888300,2.4020388037704,1.0221137822225200
2013-06-06,1934383.7110826400,565625.7318088350,118.9699,708533582.3003990,41558432.564151300,50.93461413645230,2.33573772997049,1.042265189874340
2013-06-07,1097206.5413610100,281534.32963826600,111.0,706767052.6349650,41401866.57157080,51.013139208424800,2.17591000519467,0.9876016400932080
2013-06-08,2498750.405837210,1028864.6788355800,107.8924,705828243.8073080,41145879.148593300,50.99523032878830,2.11573512472384,0.9831716724778290
2013-06-09,970015.262621445,121596.78628138100,100.4374,704613906.7185610,40997473.3021389,50.94964679507460,1.97130709078261,0.9885266823744740
2013-06-10,559603.4146923690,939509.1890878760,106.35,703452934.324509,40754825.956154600,50.96509012471200,2.08672249454991,0.9978376179329660
2013-06-11,591984.6147608190,73933.99491817290,109.0,702993486.048578,40358041.14721220,51.00468398054350,2.13705862860712,1.020312654126850
2013-06-12,1369869.108682430,151095.0343416430,108.7759,701973031.7393440,40263861.95403590,51.08831639884910,2.1291737067783,0.9976347016946460
2013-06-13,1812401.7519494300,671293.793971526,103.949,701699973.1310030,40180276.77559680,51.05952475596380,2.03583955191159,0.9818701144767050
2013-06-14,539003.2810811280,221839.63092325700,100.0,701338905.232225,40067629.014518500,50.95674654254210,1.96244868020593,0.9868092042983420
2013-06-15,508087.979744286,228317.56886537500,99.8,700349139.7176230,40008195.51339770,50.96439828764220,1.95822973199312,0.9934262582203040
2013-06-16,448960.3288101690,100809.57052361200,99.9,699890543.6442550,39953064.092685900,50.979877323663800,1.95959671236063,0.9984902380997440
2013-06-17,588291.4245028220,39678.8530106011,101.95,699624728.5570170,39884058.529619200,50.99265963895060,1.99930736544924,0.9994074161110770
2013-06-18,423139.19887473000,332544.8435429820,107.35,699465147.5798350,39801817.23507200,51.0284791544393,2.10372720839086,1.0077444025645800
2013-06-19,342359.8317597190,84135.51022511180,108.251,699087506.238524,39696231.3636926,51.07717456180470,2.11936155295774,1.0075058927978800
2013-06-20,451048.5083424430,58726.98215381430,111.29,698695562.7568840,39639088.45586330,51.14111885836000,2.17613541675198,1.010045989646210
2013-06-21,382619.92601815,41900.37012597900,109.5,698377543.3766950,39566130.66699640,51.1853045313362,2.13928589470368,0.9999983022231720
2013-06-22,331901.1592493350,131830.383940994,108.2,697910491.922644,39465519.630160000,51.227832148178700,2.11213310153408,1.0054970717469900
2013-06-23,1290833.6660997300,180872.3149889340,107.9,697597940.2095770,39403767.24782140,51.258019360945900,2.105036467371,1.0003186084067800
2013-06-24,1163887.8661518700,304736.27659934200,102.09,696939033.9079780,39255493.89902600,51.25418716412870,1.99183726537468,0.9954999425709630
2013-06-25,534023.2503153880,154783.5702446890,103.3293,695446016.8750180,39069747.391236000,51.29014491840510,2.01460339338837,0.998548648205546
2013-06-26,1078934.0948123500,526841.0283542590,104.0,694759815.9338200,38924010.470893900,51.29893819287590,2.0273324100584,1.0050578324664900
2013-06-27,1632410.2424881800,522901.3984993750,101.7368,693950745.3886130,38876047.72739180,51.31157951696400,1.98272594524916,0.9918521232481700
2013-06-28,978542.9563117890,569909.1264018720,94.66,693353129.0103700,38793861.426709300,51.243700972838400,1.84725143194037,0.9815716910657700
2013-06-29,658670.6067193050,241218.8516221390,94.999,692424904.4384670,38756349.351681300,51.21254289262800,1.85499478514813,0.9933289620447960
2013-06-30,3005387.593807560,1213822.2301660900,97.51,691909617.95632,38725207.14603110,51.24138746305430,1.90295393680169,0.9963043877541990
2013-07-01,1233148.9709404200,583300.2074788240,84.6069,690808843.6953830,38681727.139083400,51.16639522830150,1.6535638209901,0.9820113680712130
2013-07-02,3496436.1686149300,767260.6063408140,87.6562,687871987.0436020,38569816.452989500,51.187133434499200,1.71246549901389,1.0048583791112900
2013-07-03,1816055.3100231900,265939.6141373630,76.8901,686692980.5495390,38346803.757630300,51.06154884991050,1.50583172136062,0.9530894777279040
2013-07-04,6466662.608471990,342745.98097210900,77.685,685405384.1886360,38063973.87376490,50.925039889199300,1.52547745017037,0.9728575699798530
2013-07-05,4006238.2851284800,48361.34215616020,66.34,684467163.4517930,37959652.63148060,50.66123946510440,1.30948237154156,0.9120304777752170
2013-07-06,1037023.9873509400,60429.76254287830,66.855,683315512.6798140,37357429.97696740,50.22752768802840,1.33104301719264,0.9171030915026570
2013-07-07,934317.9223797130,188853.68248282000,72.5053,682880721.6754630,36502133.80247820,50.03766748019760,1.4490143855865,0.9999379914603070
2013-07-08,1154882.7242499500,131971.98004380400,74.56,682275194.6387560,36458193.27931700,50.05409972213590,1.48958827376585,0.9995794098568450
2013-07-09,945502.4309270230,218683.24280470100,74.225,681746617.3715650,36418263.539323100,50.027074465937100,1.48369659414202,0.9880263580520810
2013-07-10,662653.8691338380,220728.17936530800,84.515,679992931.7437620,36314974.801467100,50.166990918478100,1.68467349650964,1.041091348268000
2013-07-11,1131218.6338008600,913316.7868789530,91.22,678318570.5255410,36024533.575803600,50.36622820681850,1.81113423116426,1.0208709968882600
2013-07-12,506696.11926384900,355757.51504463200,88.465,676844078.5592450,35984780.00960370,50.45319102323500,1.75340742985433,1.0108988201660700
2013-07-13,357609.1364232190,86053.76283082170,91.3888,674433118.1778300,35949969.00461670,50.60387699214080,1.80596439308778,1.0270483611704200
2013-07-14,398544.6454206390,107220.94174200700,90.3713,673352113.2744760,35940369.905727500,50.6815037882679,1.78312191322389,1.0020477085715600
2013-07-15,997083.6739713920,117466.7020376960,93.14,673059168.2234550,35925114.1218234,50.72628626269000,1.83612889612433,1.0085935121607000
2013-07-16,1499048.2706843400,162107.45972094800,92.7415,672830739.9282770,35803597.228206700,50.753662233930200,1.82728685809001,0.9941383409020590
2013-07-17,2027323.1499260500,108387.62440671100,90.5425,672503559.596452,35635732.68640430,50.699064943675300,1.78588106310421,0.9835963851974590
2013-07-18,1017008.795562050,47250.76499263530,85.4298,672223439.1527280,35609905.24117470,50.584994509782900,1.68883679494081,0.9720852061647910
2013-07-19,834865.2906892290,285162.9348514570,85.7775,672079743.7335510,35579116.26288500,50.48493388712940,1.69907125543187,0.9858009629466750
2013-07-20,631428.3504943600,232737.72460529100,85.6675,671720707.655556,35526385.71431100,50.429025806028600,1.69877364535086,0.9854248282182530
2013-07-21,864152.5257361470,295557.5299396920,85.4725,671392361.9063230,35406174.35504190,50.41136701278690,1.69550054015238,0.9916306625418500
2013-07-22,523212.6223158490,213662.1005610990,86.0862,671031735.0949940,35145176.93713840,50.39316390488580,1.70829123097892,0.9938414123664260
2013-07-23,333228.8434144630,160097.49073309700,86.9389,670502124.3895280,34999637.965933,50.39871787053670,1.72502205757152,1.000549463808550
2013-07-24,244219.96793109300,280854.97934640700,87.4575,670103801.499243,34966869.4447587,50.42126591771430,1.73453598215339,1.001890715633420
2013-07-25,322336.7227148030,167535.21005733500,89.41,669825132.0744760,34934338.94227120,50.449652387116000,1.7722619635499,1.0070740509750800
2013-07-26,311350.0386917170,130341.61891048700,90.6325,669370693.4281110,34871712.722909,50.498191633338700,1.79476723954932,1.0049633584584400
2013-07-27,354308.6767054980,197185.71407851800,89.0975,669020680.6612090,34761304.40297360,50.52781984930700,1.76333553012424,0.9991676860099540
2013-07-28,1098449.8041620700,184940.5300088510,92.1,668638337.108178,34736841.66352350,50.560171200923800,1.82159193318391,1.008667503042900
2013-07-29,621592.7370425740,143199.14034899300,93.2981,668046601.0574030,34568255.27528560,50.58788738100790,1.84427745118739,0.9964278318872210
2013-07-30,367056.8024170980,316588.38363436600,96.31,667581500.6866260,34276981.57535400,50.61744953141330,1.902703531916,1.0103249297104000
2013-07-31,557877.9254827970,163371.82255544000,97.915,666904287.082155,34230971.26057590,50.72695888221330,1.93023595653262,1.017503945751340
2013-08-01,237903.4512663130,909289.4241555140,96.4175,666259222.6504000,34191652.4018606,50.813598007140800,1.89747437263644,1.003127339851790
2013-08-02,203698.7469229400,3863650.263067370,97.24,665816696.3152280,34162885.040909900,50.899548562433400,1.91042951747844,1.0257508336601600
2013-08-03,134559.6320538680,193545.65217522800,96.66,662684374.8133130,34143653.03646290,51.20888749693850,1.88756297441101,1.0753278175667500
2013-08-04,190781.52237547400,430979.05952430000,96.6,660685452.9655050,34117034.98650340,51.38562836898300,1.87990305978839,1.006667853369980
2013-08-05,387824.03743724900,101693.080431731,96.92,660062373.895453,34097355.07756680,51.45279665796130,1.88366826091665,1.0115807580893200
2013-08-06,360898.20565575300,127838.5870128520,97.1331,659578563.6660070,34054364.615179000,51.512160196485500,1.88563437505824,1.0005668488688800
2013-08-07,551823.668760628,357110.2799212330,96.92,659321954.2254830,34014828.75814930,51.53757071559180,1.88056981837288,1.0021598213710200
2013-08-08,370631.58390280200,194145.24203506400,94.775,658977459.4202260,33962969.177358000,51.547203674163600,1.83860603960371,1.0001107608874000
2013-08-09,581920.6371187350,82314.05444327030,93.36,658553408.2854180,33925263.767643800,51.57054205029540,1.81033582910469,0.999797327564756
2013-08-10,307805.43738959100,219967.91925179200,93.2875,658294342.1258720,33892963.33816410,51.593442018580400,1.80812708650848,1.0010842245586600
2013-08-11,539661.1459744850,186202.44444406700,94.1625,657697877.8793800,33662772.24148910,51.621836299804200,1.82408272834644,1.0015385791918500
2013-08-12,449169.9031124080,2537750.844438190,95.085,657399751.1484000,33620792.83678000,51.63760559235620,1.84139057009404,0.999586208996241
2013-08-13,281067.33268187000,219992.44121140900,97.9021,656301950.217328,33580939.688325600,51.75917939266080,1.89149250719926,1.026932241750150
2013-08-14,386514.08047728500,1024172.8814607100,97.96,653993437.2881950,33490717.883978400,51.96145667883440,1.88524352974697,1.0042264849617100
2013-08-15,254893.2696004040,329862.3375125140,97.545,652668369.4412350,33450068.25773300,52.070830314111700,1.87331370388316,1.0144526183151800
2013-08-16,90243.39358534710,131683.8969030830,98.33,652253181.4803350,33422040.016898200,52.11640105340490,1.88673810954903,1.0043988199138900
2013-08-17,149037.20657955100,153552.530162114,99.565,651669274.4507650,33377686.309483000,52.185760204097600,1.90789593963187,1.0077844039474900
2013-08-18,231770.5534055570,144721.8231041110,98.845,651286650.4788690,33360224.308582200,52.23354717623800,1.89236621565243,1.0019884344982600
2013-08-19,387505.626339878,177395.04214084100,102.2997,650980059.6508080,33342247.105379600,52.30777806529620,1.95572635244224,1.010157989859960
2013-08-20,288394.67878154000,153358.09946389200,105.0125,650619948.4368630,33282599.316562300,52.42962705527590,2.00292288726919,1.0133867756753400
2013-08-21,414291.4785568810,117271.53220736700,111.445,650354659.8327120,33201015.67097490,52.568087681038000,2.12001244321847,1.013402421677860
2013-08-22,432711.4503046890,128706.86856960400,109.73,650169784.275351,32920686.353505400,52.689528064359700,2.082577013519,1.0089895399633500
2013-08-23,64118.425559834100,136078.97206320200,107.5475,649620721.3019700,32833487.05972750,52.76673240481620,2.03816865472958,1.0103125544414900
2013-08-24,24389.08182715340,161070.91272244900,108.6875,649185186.1893440,32779121.43566750,52.85365055083960,2.056385866771,1.0071906836621200
2013-08-25,84936.75205739980,131723.65978600300,111.795,649069328.8228280,32761508.308814400,52.9197097165649,2.11253993264075,1.0170806124497100
2013-08-26,120117.52441751200,129591.73463585100,112.23,648847511.6246980,32743337.72708740,53.02037155044310,2.1167335633102,1.0142004986922500
2013-08-27,79086.59175898800,242617.55184357900,117.4461,648681711.7397410,32664428.30998740,53.17194198607270,2.20879839278322,1.0210049184538900
2013-08-28,489483.15478455500,148482.81303877900,117.59,648424849.0965880,32609733.087298700,53.333587683186300,2.20480198516761,1.0190267418865000
2013-08-29,41696.100355870700,528770.4390985010,117.5227,648061039.8971690,32550638.17826340,53.48788850724870,2.19718338636743,1.0184112290254100
2013-08-30,22943.393680537900,392378.1770672970,123.2332,647426635.2969570,32453720.426637600,53.688606639021600,2.29533243111645,1.0277513841374700
2013-08-31,141907.5927920000,546203.5430887240,129.46,647017575.4953810,32394434.263846800,53.947103044564600,2.39975814629111,1.0297174324993300
2013-09-01,190106.6554046810,489840.62017287900,128.2597,646443900.3974680,32373186.86427540,54.20829380166860,2.36605307057371,1.0229276141913100
2013-09-02,74376.69333051160,729684.7778463290,127.3648,645929904.9018300,32328862.086371700,54.39761585148590,2.34136731925396,1.0215926634671700
2013-09-03,1358173.3823752500,390218.82748333,127.5915,644776760.3218180,32266758.587180500,54.658831601376100,2.33432541936714,1.0402397037711800
2013-09-04,244331.15102793200,79244.73596836720,120.5738,644138312.3969960,32198860.640243600,54.83784304116450,2.19873345327405,0.9972205097221670
2013-09-05,701327.4577140220,154017.82101974100,120.5333,643771830.880514,32061794.420478300,54.90540491687270,2.19529024842797,1.0075017485532100
2013-09-06,128044.88929590500,427888.279009807,116.321,643679447.4095570,32015234.697839200,54.94264034997410,2.11713523884286,1.0005254639421800
2013-09-07,261952.27577039400,137627.4033529170,119.0547,643360577.9501800,31992882.806090800,55.015768346075200,2.16401049333874,1.0146697496277800
2013-09-08,123052.61933418300,1054336.5948288400,116.595,643031109.955577,31956771.817090100,55.06913703980730,2.1172476321123,1.002945700665350
2013-09-09,111288.01124312400,102008.65588756900,120.0188,642683664.1350570,31948412.568262100,55.17545632988530,2.17522079531933,1.0271056049211900
2013-09-10,29888.477613581400,396770.43658181700,121.458,641874516.3925460,31930933.43306270,55.33787625849890,2.19484389738116,1.016212459922970
2013-09-11,19886.824088802300,2489630.7756168000,125.4518,641545794.2008210,31894519.64630610,55.490342386107600,2.26078619459749,1.018729113417140
2013-09-12,23656.210169455100,275676.15961507000,125.7598,640958543.3317730,31869606.79355670,55.63998647244170,2.26024138345699,1.04415926791137
2013-09-13,193751.71115369700,332061.3045700300,126.5072,638715607.3686030,31847314.767672300,55.92833831158610,2.26195170139344,1.0138007668037200
2013-09-14,56688.69777964420,201329.75435123500,124.0813,637110917.8576230,31829289.672624000,56.10898215979970,2.21143380656262,1.0357520373624000
2013-09-15,71172.30415295360,346432.2228547650,124.5783,636261462.7663120,31807801.725356700,56.23280929701400,2.21540238799016,1.0140565783983600
2013-09-16,47298.459152473600,241368.8194652960,125.0618,636053544.3750070,31779881.607666700,56.312252752910800,2.22086302511731,1.0186281221196200
2013-09-17,28238.654180816300,799853.151925535,125.9683,635625015.1840160,31748895.71097670,56.440618132107800,2.23187314683819,1.00967096003049
2013-09-18,220264.47676297000,3044305.2178940800,126.3045,635195743.281942,31708399.994588700,56.55176881702510,2.23343146716881,1.0165816306750300
2013-09-19,238110.31797875400,108133.35752277700,124.1937,633431960.8743510,31673418.035212100,56.82564751801850,2.18552195046471,1.0473824636933400
2013-09-20,239122.24907194400,38961.32336003920,122.9008,632038197.2469230,31612140.963765800,56.99361320587850,2.15639600802364,1.0031300913827200
2013-09-21,71929.48445600810,666672.0845784410,122.6435,631963691.5573140,31552784.65553900,57.04101707042220,2.15009314873516,1.0031077241694100
2013-09-22,213779.00193396100,98302.0063239987,122.651,631700686.6624110,31478397.65319840,57.11670200196580,2.14737538585086,1.0214786493165800
2013-09-23,131898.8895866120,314338.4475336220,122.2235,631222780.8846950,31457700.647298400,57.21137293185220,2.13634971049528,1.002297029639120
2013-09-24,143898.37684820600,236126.5257498010,122.5383,631087597.4788270,31404403.424539300,57.289939424440000,2.13891481176405,1.0086402493307700
2013-09-25,41450.02363957880,45986.942790959000,123.423,630798401.7289060,31333192.76730440,57.38964831545410,2.15061432893925,1.0103080383929800
2013-09-26,41676.33281649460,171536.88892026600,123.4763,630634066.8073570,31178856.51905290,57.47438684900790,2.14837089648972,1.008146936789470
2013-09-27,23474.56305217220,94679.70058433330,123.4983,630485544.3440050,31174071.828928600,57.55378767460570,2.14578926930453,1.0059383465241200
2013-09-28,13400.00950966560,258987.52170041300,124.7483,630366529.1849120,31165216.826884000,57.61912471961950,2.16505024342244,1.0077760147838000
2013-09-29,280136.0331709830,489043.9016812910,125.1807,630186453.7048760,31150633.419128400,57.68705197704310,2.16999648464991,1.010082484669350
2013-09-30,76720.90469499580,148504.7833735630,123.0983,629839855.1088110,31139510.746358900,57.75445668089870,2.13140780944638,1.0080859900717700
2013-10-01,6402687.269999000,956684.0979940900,125.4938,629507994.3729450,31082561.89927350,57.853882350363700,2.16915088325461,1.0098483388010900
2013-10-02,506543.8691683250,159560.7961804970,99.8135,629143312.1030380,31034412.490503900,57.69595833732840,1.72999119654838,0.9477020033199220
2013-10-03,121833.1506561900,70917.447686637,116.8168,628253626.7776080,30951588.084398700,57.65938775697850,2.02598058259579,1.0291448918400700
2013-10-04,151553.3972739170,483674.866113583,121.2945,628143721.8912930,30943709.306951600,57.815655458588900,2.09795251887923,1.0126375288708000
2013-10-05,51863.26837954940,295249.28579829900,121.1398,627991641.6597460,30814536.187810500,57.88977320496980,2.09259413698308,1.0121408643775600
2013-10-06,34123.052938810400,5196498.036888600,121.6828,627561230.6302970,30720499.27969240,57.976078207501700,2.09884496782425,1.0167206307176000
2013-10-07,58154.02667669010,148652.96123223900,123.245,625985777.8626660,30710518.936949300,58.184876667966900,2.11816209052569,1.0853800985488000
2013-10-08,78714.9978351612,444930.91556234800,124.3182,622461962.2797910,30695073.087906600,58.57966364059270,2.1222074739578,1.0122709760035300
2013-10-09,78015.16379200350,225938.09831800600,125.8423,622260838.232447,30662062.24938180,58.69135707164370,2.14413682488865,1.0148718150568800
2013-10-10,45783.80003975290,201340.86517926300,125.6982,621934303.9859510,30655744.45337760,58.80740158390600,2.13745543272567,1.0068223563831000
2013-10-11,4745.2525567950900,255448.56004004000,125.5117,621757310.7419080,30641756.561921500,58.88573764102470,2.13144481207209,1.009245012751530
2013-10-12,6353.06550235092,472450.1487459930,126.5232,621481622.7570880,30635174.076614400,58.99550359363640,2.14462445937401,1.0124057354850900
2013-10-13,39842.580539675500,495111.81266878000,130.4155,621158984.8646840,30625108.73170970,59.11051671893720,2.20629944109791,1.0174008754171900
2013-10-14,47247.45170163640,458651.0162437810,133.0355,620866296.7963030,30589737.496107400,59.27620686771290,2.24433220392958,1.0214917550929900
2013-10-15,106297.22121851800,1377263.191814810,138.6417,620381651.677535,30515748.97187380,59.514233691424800,2.3295553248462,1.0315643896461100
2013-10-16,6143.561146703690,252451.13110744300,137.4188,619942484.6949650,30355574.15508980,59.797606659093400,2.29806521828584,1.0460528099629
2013-10-17,5939.078586928910,242380.45298685100,142.735,619029173.8016070,30307272.687004400,60.181171032463600,2.3717551112956,1.0332977484134400
2013-10-18,98183.23894728870,1133954.2556365500,149.5947,618863811.796699,30293563.123845400,60.4917097550185,2.47297853880861,1.0350221520658500
2013-10-19,2304.203822372370,1374246.6285785600,159.8115,1762718194.020050,0.0,60.87424419496340,2.62527284097636,1.0465116065330200
2013-10-20,6805.774285969820,7971588.758707810,163.0632,1750758388.3687200,0.0,61.24373948004490,2.66252847041012,1.0437076503352000
2013-10-21,10693.137589749600,5604123.014171600,174.1772,1738041605.5300900,0.0,61.98535782274700,2.80997329237134,1.114251332665060
2013-10-22,13579.477141107800,875255.8580964100,183.8648,1719448129.8968500,0.0,63.15030750095990,2.91154243385442,1.0861206256601900
2013-10-23,1769438.9538935900,1432030.2109652400,200.62,1701221939.5695800,0.0,64.55266929477350,3.1078497944661,1.1079702123818000
2013-10-24,1043203.274320850,13205372.531612400,183.1482,1686326468.339600,0.0,65.51475546225320,2.79552596522355,1.0305419271988200
2013-10-25,675721.4646342840,932896.1379642570,178.1217,1656909761.3276300,0.0,67.26182845528810,2.64818403083415,1.0616318821912100
2013-10-26,51433.364354227800,1145786.7543110600,175.9008,1645606092.5567200,0.0,67.91625361062160,2.58996618112178,1.0171861337932300
2013-10-27,58363.335070242400,409654.40635712000,185.6888,1642964336.9634500,0.0,68.13438616189390,2.7253316637914,1.04695528053351
2013-10-28,11960.335639729500,860684.4628619310,187.8683,1639753224.7262000,0.0,68.4206982189236,2.7457816843506,1.0318590178775200
2013-10-29,350048.24142049300,586579.973647319,198.1932,1631033676.7299500,0.0,69.14039022346870,2.86653285235185,1.0532580398362500
2013-10-30,9497.50606528893,1447316.7245695300,194.5493,1625008065.3267700,0.0,69.64297202215630,2.79352380220226,1.0268985417413900
2013-10-31,3489.1045529867500,815201.1642669440,198.2263,1620750132.004430,0.0,70.03633090186760,2.83033530522534,1.0455586268698000
2013-11-01,3941.1362750084900,550520.2054447130,198.5098,1616011956.2831100,0.0,70.44428071596920,2.8179690101513,1.0491476180805700
2013-11-02,590.9668877771100,1719326.9572621200,200.8473,1611780465.5094400,0.0,70.81141844124150,2.83636882894333,1.0260204183928000
2013-11-03,497.86143229368000,2312124.7104224100,207.6335,1609794781.2800000,0.0,71.10861014617640,2.91994878782151,1.0484890678736900
2013-11-04,0.0,3996029.046454860,225.196,1603957850.282090,0.0,71.91022701000860,3.13162688206584,1.1329619432248100
2013-11-05,0.0,2493753.37148145,239.29,1589240214.4685400,0.0,73.98336190412480,3.23437586291491,1.0916658988083400
2013-11-06,0.0,6833314.250745040,253.6933,2762470260.912160,0.0,75.3143569954915,3.36845868597387,1.0656839074773900
2013-11-07,0.0,5721226.383872850,283.3023,2737337896.016390,0.0,77.04488117082810,3.67710736514535,1.1358671248812100
2013-11-08,0.0,6894789.034624910,323.767,2704886029.915690,0.0,80.07091560615290,4.04350315653342,1.1360704900053700
2013-11-09,2632013.9137971500,3654034.4297177600,336.1358,2681000184.1471600,0.0,82.75784494884080,4.06167898895618,1.100909145859420
2013-11-10,55985.67899207690,6156961.5765312000,311.9005,2666596499.6880500,0.0,84.09708736069970,3.70881453554071,1.0540078087656500
2013-11-11,0.0,7703588.168182370,332.6263,2656340960.5917800,0.0,85.1726548452705,3.90531797563746,1.0933540360178100
2013-11-12,0.0,10621878.221967300,349.3425,2639320290.7788500,0.0,87.15646740653180,4.00822234304805,1.077256665430300
2013-11-13,0.0,15192082.987227600,393.2795,3809377050.5008900,0.0,89.4464304977412,4.39681603627471,1.0980005861172200
2013-11-14,149789.5622041800,12042941.205512600,410.723,3768925896.995280,0.0,92.63199835250610,4.4339214019438,1.0991012567671700
2013-11-15,0.0,8318218.118761920,409.1675,3737540547.6546600,0.0,95.38419171148480,4.28967832780549,1.0548987826352500
2013-11-16,0.0,12380624.982706900,428.8238,3715932495.2961400,0.0,97.4808917131665,4.39905495798906,1.0519649854557000
2013-11-17,0.0,24727723.707305600,476.295,4890839010.903600,0.0,99.52283546504630,4.78578607386323,1.08553940680669
2013-11-18,19584961.73681200,20771112.613451600,674.3768,7210224174.506660,0.0,105.81579181093700,6.37312057547064,1.1208525115306300
2013-11-19,2267207.469281440,23677867.77891020,541.8257,4772472199.673260,37662406.22261010,112.88414090403300,4.79983898234763,1.0483331968095000
2013-11-20,0.0,15196642.417130600,572.6675,5896933366.186680,14081459.782145000,117.16424327586700,4.88773267328357,1.0832153409237000
2013-11-21,0.0,11721606.10871740,695.8668,7017946460.290290,0.0,122.43241141591100,5.68368124055071,1.0663212022155800
2013-11-22,0.0,11465546.116885200,747.4818,6938011410.206890,0.0,129.98158867093800,5.75067444276534,1.1173177420751200
2013-11-23,1843102.9003553900,10583438.994142100,776.6998,7993747460.105590,0.0,142.045642592307,5.46795935324288,1.1057193192463100
2013-11-24,0.0,40513262.60980410,751.377,7929121310.888490,0.0,146.6660925556910,5.12304505361178,1.042782337755470
2013-11-25,0.0,102416151.77832300,778.6753,7876668912.634780,0.0,150.30143426318600,5.18075761430524,1.092370851777960
2013-11-26,0.0,37718597.5920966,899.2,8881892824.054270,0.0,166.9014932588960,5.3876090767215,1.1656884984981100
2013-11-27,0.0,35039860.418846400,948.4088,8726822324.157830,0.0,180.8762550009000,5.24341240919258,1.0743443473842700
2013-11-28,0.0,30125292.222602100,1037.755,9817456287.473140,0.0,191.58622367306000,5.41664729386242,1.0803163441085600
2013-11-29,0.0,16080490.684788400,1120.3971,10856082370.71730,0.0,206.10782964103200,5.43597544038643,1.0884732315753100
2013-11-30,24344752.34646640,11945646.867926400,1124.7631,10749213288.706300,0.0,215.31039153948100,5.22391460977746,1.053991047042870
2013-12-01,3029350.7544642900,18357541.582975700,946.9237,8417989980.959640,112020116.24319100,218.56627073269500,4.33243289015111,1.018931438903940
2013-12-02,868442.1575348500,11753627.733764500,1038.3485,9510994568.832910,39950000.89650990,222.5876771544950,4.66489660736833,1.055699448525810
2013-12-03,0.0,8457732.650758960,1068.6675,10609217112.94280,0.0,228.1039665902070,4.68500182603085,1.0571438583615100
2013-12-04,14592979.851951100,11768895.827024700,1147.2457,10540898615.423400,0.0,234.51982169620100,4.89189225756001,1.0763039907037700
2013-12-05,44304563.69606610,8300113.322743650,1042.0267,9348727804.62643,67626759.57187500,239.87702376996800,4.34400378837141,1.0474486574630300
2013-12-06,35057573.47186190,7753274.366205200,834.0262,7163415898.086680,316619856.98417900,241.970298087315,3.44681230131411,0.991972226689429
2013-12-07,6375761.426903390,3228140.1123673300,694.4709,6104895762.047820,474790453.2982330,242.51556421659700,2.86361373235307,1.0049575412798000
2013-12-08,6615295.005116890,5204946.586614920,795.3968,7100615112.53669,283069340.7426250,244.32819540867000,3.25544417282499,1.03059854772339
2013-12-09,3661481.75265113,7189999.054255260,898.0222,8150158044.210350,141979627.01084300,246.0228607337580,3.65015753951347,1.0239085750487300
2013-12-10,11517173.65490390,6860538.153741530,989.9975,9243581625.08216,51277526.41810360,248.22693732704800,3.98827585217169,1.0503076558278700
2013-12-11,4106178.0271948800,3386945.4193128500,883.2617,8077437165.486430,145845086.73603500,252.2554706135050,3.50145706593335,1.0466662984547600
2013-12-12,3047895.267308030,4544391.386895790,875.7474,8059846072.290300,141317303.77643500,253.35060374594500,3.4566619816631,1.0176750603823600
2013-12-13,20830641.415777500,6056051.894758340,898.2112,8033697174.399340,138519877.650936,255.4318384887730,3.51644182383113,1.042101649666750
2013-12-14,2688546.6958560400,8810331.878590350,867.495,8015527531.688380,128244668.73598600,256.010349475439,3.38851535407644,0.981972774165274
2013-12-15,26113568.166424800,13401239.701026100,879.4692,7998979469.339060,121345054.34071100,256.7602976393550,3.4252538577257,1.0466429873039800
2013-12-16,16799694.534189400,4532568.329671830,712.508,5955282282.174570,510556388.3010880,257.6357262690790,2.76556365189758,0.992978163918836
2013-12-17,48632257.87337330,12680636.23163090,683.8408,5939769780.799790,488101943.06098400,257.13164234800800,2.65949687776845,0.9954657588506200
2013-12-18,17733616.422919800,3648001.4679407300,522.2288,4023514307.5946400,981463562.7771130,255.9843784351960,2.04008073927138,0.9754289236308290
2013-12-19,22725700.37933020,7772664.115924540,698.4503,5921809210.906920,456899843.00773200,256.53816948038900,2.72259797212513,1.0168152246876700
2013-12-20,25440266.430446000,73822910.2214394,622.8418,4945354996.377630,694183771.2420800,256.69319845337800,2.42640554464525,0.9873437352181310
