,Volumes(1h),Volumes(>200D),Volumes(<200D),DollarVolumes(1h),DollarVolumes(>200D),DollarVolumes(<200D),prices
2012-08-26,395950.96685279004,1392.56057613,394558.40627666,4201039.7583081005,14775.0677127393,4186264.6905953605,10.61
2012-08-27,642220.1866336899,11350.651267500003,630869.5353661897,7032311.043638905,124289.63137912498,6908021.412259778,10.95
2012-08-28,650505.7391388003,10407.305727860003,640098.4334109402,7116532.786178475,113855.9246627884,7002676.861515684,10.94
2012-08-29,551679.3745352698,1298.7398956399998,550380.6346396297,6022628.563864093,14178.213566712313,6008450.350297382,10.9169
2012-08-30,511481.8881744199,1283.2553867800002,510198.63278764,5512240.308855722,13829.64330332806,5498410.665552393,10.777
2012-08-31,905406.3469176714,29382.32901324,876024.0179044311,9198928.48468354,298524.4627745184,8900404.021909023,10.16
2012-09-01,604241.9166842103,1146.5897848399998,603095.3268993704,6021512.39652483,11426.225841844525,6010086.170682983,9.9654
2012-09-02,367403.96003975,3030.25418574,364373.70585401007,3749026.748641614,30921.016736709535,3718105.731904903,10.2041
2012-09-03,310601.6710457099,1161.6147862399998,309440.05625946994,3270635.596111325,12231.803699107197,3258403.7924122196,10.53
2012-09-04,635303.6859326017,645.9561999000001,634657.7297327016,6597438.187304284,6708.061349101531,6590730.12595518,10.3847
2012-09-05,530118.1087256176,1060.2276759400002,529057.8810496776,5831140.160549178,11662.186367037222,5819477.974182142,10.9997
2012-09-06,567634.1546404976,6046.598461970001,561587.5561785275,6346717.483035402,67607.01740328656,6279110.4656321155,11.181
2012-09-07,410654.1816276101,2954.1526080999993,407700.0290195102,4517195.997903712,32495.678689099997,4484700.319214609,11.0
2012-09-08,348722.63679589017,1202.9549147499997,347519.6818811401,3848851.7423162377,13277.013394095753,3835574.7289221413,11.037
2012-09-09,802187.4528810703,1040.54471947,801146.9081616001,8840105.730749387,11466.802808559403,8828638.927940832,11.02
2012-09-10,836327.8748175211,18469.737003669994,817858.1378138514,9341782.361711707,206306.96233099393,9135475.39938071,11.17
2012-09-11,814519.3048416899,336.77336030999993,814182.53148138,9229155.339300223,3815.9115910005485,9225339.42770922,11.3308
2012-09-12,671234.2280861405,1683.8299862000001,669550.3980999404,7628509.87877617,19136.55941016438,7609373.319366003,11.3649
2012-09-13,505244.3988374605,1959.2130632200005,503285.18577424035,5759280.902348207,22333.069707644787,5736947.832640565,11.399
2012-09-14,599713.466420239,1650.4155007,598063.0509195391,6998656.1531242,19260.348893169,6979395.804231035,11.67
2012-09-15,467035.44266547024,2118.9951732,464916.4474922701,5487666.451319271,24898.1932851,5462768.258034171,11.75
2012-09-16,403661.48032668035,1339.1681759699998,402322.3121507105,4791461.771477699,15895.926248763899,4775565.845228936,11.87
2012-09-17,572274.3426381699,17155.37697131,555118.9656668601,6804341.933967842,203977.43218887594,6600364.501778963,11.89
2012-09-18,557685.0124043196,23308.38356869,534376.6288356299,6831641.401952918,285527.69871645246,6546113.703236466,12.25
2012-09-19,861986.1629410692,2183.00702726,859803.1559138092,10837321.033576591,27445.855850226344,10809875.177726366,12.5725
2012-09-20,727444.7060482799,10807.5190784,716637.1869698799,8934839.602037994,132743.35308044797,8802096.248957554,12.2825
2012-09-21,668159.34951319,10081.400590079998,658077.9489231097,8263794.834779137,124686.76249810941,8139108.072281025,12.368
2012-09-22,276315.5135716204,8904.235672089999,267411.2778995305,3381493.9919867767,108968.25530790302,3272525.7366788737,12.2378
2012-09-23,286664.83474664035,1180.2512859599997,285484.5834606802,3495390.3295162073,14391.158005096073,3480999.1715111113,12.1933
2012-09-24,466821.2250258405,12120.117575880004,454701.1074499604,5648536.822812668,146653.42266814806,5501883.400144519,12.1
2012-09-25,750461.0482760704,4249.777120440001,746211.2711556302,9153373.405823229,51834.531538006675,9101538.874285223,12.197
2012-09-26,639553.8206345995,1778.8546958999998,637774.9659386997,7847325.379186536,21826.547118692997,7825498.832067845,12.27
2012-09-27,557781.9124551796,922.6023660599998,556859.3100891197,6865681.78221956,11356.220263595931,6854325.561955964,12.3089
2012-09-28,594565.6468963397,10318.597510800002,584247.0493855398,7367262.930692545,127857.74175632276,7239405.18893622,12.391
2012-09-29,408129.5910424902,2563.660959160001,405565.9300833302,5045746.947017414,31694.79680419101,5014052.15021322,12.3631
2012-09-30,359292.50103325973,535.7887059899999,358756.7123272699,4455227.012812423,6643.779954275999,4448583.232858146,12.4
2012-10-01,518061.01310183,3878.583424260001,514182.42967757,6423956.562462694,48094.43446082401,6375862.128001869,12.4
2012-10-02,703446.9197255314,1584.6121242100003,701862.3076013214,9032258.449275821,20346.419674856403,9011912.029600961,12.84
2012-10-03,690889.76616964,10734.703112030003,680155.0630576098,8905569.085926658,138370.32311406676,8767198.76281259,12.89
2012-10-04,596010.3649938604,3587.0363238100003,592423.3286700501,7658733.190171108,46093.4167609585,7612639.77341015,12.85
2012-10-05,498921.35644982994,2002.12992024,496919.2265295901,6330314.170635442,25403.024428005123,6304911.146207437,12.688
2012-10-06,287889.38527193945,1555.2118266100006,286334.1734453295,3600056.7628256036,19447.92389175805,3580608.8389338446,12.505
2012-10-07,358062.3860572301,585.2943926300002,357477.0916646002,4225136.1554753175,6906.473833034001,4218229.681642285,11.8
2012-10-08,452136.94586374995,29635.936323219998,422501.00954053004,5325314.1620778395,349055.0216085174,4976259.140469322,11.7781
2012-10-09,493619.7383419504,2880.54006953,490739.19827242027,5871606.787577501,34264.024127059354,5837342.76345044,11.895
2012-10-10,445687.4052357201,5388.059403930001,440299.34583179,5401731.351456928,65303.279975631616,5336428.071481295,12.12
2012-10-11,511794.94616984023,1938.4677628700001,509856.4784069702,6156893.202423177,23319.767187326102,6133573.435235849,12.03
2012-10-12,467514.4857199306,6299.76584104,461214.7198788906,5610173.8286391655,75597.19009248001,5534576.638546686,12.0
2012-10-13,304583.116356,986.52043694,303596.59591906006,3612660.343098516,11701.118902545344,3600959.2241959698,11.861
2012-10-14,340535.3440346399,10753.75670845,329781.5873261899,3997510.3500882355,126237.27462482371,3871273.075463413,11.7389
2012-10-15,404563.97597315046,6242.748569299998,398321.2274038505,4789268.8039677525,73902.28183823034,4715366.522129523,11.8381
2012-10-16,483704.73611322034,1539.6754806000001,482165.0606326205,5731852.75246805,18245.000477561938,5713607.75199049,11.8499
2012-10-17,605577.1787195398,14359.965073340005,591217.2136461997,7151866.480677764,169591.1875161454,6982275.293161614,11.81
2012-10-18,517893.7589018696,3248.7695101499967,514644.98939171934,6183547.902536544,38789.658197288925,6144758.244339253,11.9398
2012-10-19,428908.1532100091,3156.4684029299997,425751.68480707915,5035424.609500828,37057.25469723849,4998367.354803591,11.7401
2012-10-20,505921.30198220006,1818.0128121699995,504103.28917002986,5939465.493140834,21343.28861359459,5918122.2045272365,11.7399
2012-10-21,319942.6988992398,1946.6778314299997,317996.02106780995,3721285.5251669483,22642.00452514548,3698643.5206418033,11.6311
2012-10-22,423077.2542539998,1387.9758695299997,421689.2783844699,4954276.955039762,16253.336229783252,4938023.618809979,11.7101
2012-10-23,497522.5504582101,3035.29506728,494487.2553909299,5796137.712838148,35361.187533812,5760776.525304334,11.65
2012-10-24,454506.54621352,1323.1531346000004,453183.3930789201,5295001.26338751,15414.734018090001,5279586.52936942,11.65
2012-10-25,662168.1107904585,6817.739453680001,655350.3713367786,7192205.152161644,74051.5588500907,7118153.593311555,10.8616
2012-10-26,484580.1363334803,12559.650056739998,472020.4862767403,4928470.73459329,127739.17686707985,4800731.557726211,10.1706
2012-10-27,439595.33942412067,605.1167715800001,438990.22265254054,4510467.98016119,6208.800634796591,4504259.179526391,10.2605
2012-10-28,353832.67271143984,1096.7675555800001,352735.90515586006,3786009.5980124073,11735.412844706,3774274.185167701,10.7
2012-10-29,390985.52738102997,1804.42625381,389181.10112721997,4144446.590238917,19126.918290386,4125319.6719485307,10.6
2012-10-30,546220.0426376194,5442.452262589999,540777.5903750294,5946970.714217083,59254.69900894861,5887716.015208132,10.8875
2012-10-31,481819.52714247024,4837.93534405,476981.5917984203,5396860.52352281,54189.71378870405,5342670.809734105,11.201
2012-11-01,493474.0334804104,4795.54634539,488678.48713502043,5216020.533887938,50688.924870772295,5165331.609017165,10.57
2012-11-02,433971.29700106033,1049.47293797,432921.82406309014,4543158.714044697,10986.722293020339,4532171.991751676,10.4688
2012-11-03,354096.6765337999,778.8541578499999,353317.82237595,3768473.8800109676,8288.955374918623,3760184.924636049,10.6425
2012-11-04,317485.9925451399,3235.8212297500004,314250.17131538986,3428880.4680867656,34947.192863422984,3393933.275223343,10.8001
2012-11-05,427163.45657856023,1555.86007007,425607.5965084902,4591152.831306366,16722.384033112357,4574430.447273253,10.748
2012-11-06,430429.76010046044,1681.9191339200006,428747.84096654033,4691253.955334915,18331.236640594074,4672922.718694324,10.899
2012-11-07,440678.84473305015,4122.93534401,436555.90938903997,4812212.984484908,45022.453956589205,4767190.530528317,10.92
2012-11-08,415797.90472002013,1840.92257872,413956.9821413,4542592.109066218,20112.079172515994,4522480.029893705,10.925
2012-11-09,379663.5751043604,2198.4978725999995,377465.0772317604,4106061.564753658,23776.754492169006,4082284.81026149,10.815
2012-11-10,257043.8930611402,1293.10970739,255750.78335375022,2799207.9954358167,14081.9647134771,2785126.030722339,10.89
2012-11-11,248319.40540587006,5897.22969866,242422.1757072101,2698909.12153478,64095.220425825944,2634813.9011089536,10.8687
2012-11-12,302813.66511677,7901.1697115299985,294912.49540524004,3333372.8256054036,86976.07618452223,3246396.7494208813,11.008
2012-11-13,434454.7220376896,1204.3911598200002,433250.3308778698,4757800.551979149,13189.528469420786,4744611.023509728,10.9512
2012-11-14,416357.9421358,3087.2139299300006,413270.7282058699,4559119.466387009,33804.99253273351,4525314.473854276,10.95
2012-11-15,513209.7371250396,1474.2323947300001,511735.5047303097,5746768.67340506,16508.01208646812,5730260.661318593,11.1977
2012-11-16,602683.7943357497,4542.2423820600025,598141.5519536898,7080871.631271292,53366.35152258475,7027505.279748706,11.7489
2012-11-17,449994.84074268,1614.7550536599997,448380.08568901994,5304944.178031382,19036.185852092374,5285907.992179287,11.7889
2012-11-18,403576.58560089994,878.29047995,402698.2951209499,4702272.587128886,10233.401527137428,4692039.185601749,11.6515
2012-11-19,463529.44560513017,1944.58896617,461584.8566389602,5469601.105195974,22945.955341909386,5446655.149854065,11.7999
2012-11-20,429350.2726063702,528.57267072,428821.69993565034,5037480.87843602,6201.637431023616,5031279.241004995,11.7328
2012-11-21,415227.9266271196,1429.1548439600003,413798.7717831596,4887232.696401201,16821.152513409193,4870411.54388779,11.77
2012-11-22,431491.92622195976,923.0285654,430568.89765655977,5359949.558336561,11465.768536542264,5348483.789800021,12.4219
2012-11-23,390302.5848039804,3508.2913007700004,386794.29350321024,4818285.4094051365,43309.856108005646,4774975.553297129,12.345
2012-11-24,422546.73574227985,1138.525259,421408.2104832799,5244438.810665307,14130.8062520785,5230308.0044132285,12.4115
2012-11-25,319382.11142233014,2574.3645765500005,316807.7468457802,3986559.4529846623,32133.47608095475,3954425.9769037077,12.4821
2012-11-26,450184.7589847901,3375.5460555400005,446809.21292925015,5512737.466148245,41335.24922311505,5471402.21692513,12.2455
2012-11-27,453544.32359242043,3943.8621750899997,449600.4614173303,5533240.747827527,48115.11853609801,5485125.629291431,12.2
2012-11-28,410349.3133095003,2698.76110069,407650.5522088103,5066870.215951718,33323.49244298991,5033546.723508726,12.3477
2012-11-29,348994.95180438965,1840.01109177,347154.9407126197,4344987.149964651,22908.138092536497,4322079.011872116,12.45
2012-11-30,350059.9395276299,6871.366301280001,343188.57322634966,4398503.140164671,86338.71757558323,4312164.422589088,12.565
2012-12-01,278985.6428736898,2444.3850568999983,276541.2578167898,3504617.6457792884,30706.365084777786,3473911.2806945127,12.562
2012-12-02,286337.10464649013,1403.1082051599997,284933.99644133,3579213.8080811263,17538.8525645,3561674.9555166275,12.5
2012-12-03,480456.7631526299,2506.18508977,477950.57806286,6091711.300012196,31775.920753193834,6059935.3792590005,12.679
2012-12-04,487675.2834603501,27044.586915019998,460630.6965453301,6539725.551203298,362667.9105304182,6177057.640672879,13.41
2012-12-05,530183.4271528204,1642.733388389999,528540.6937644302,7093854.255304734,21979.772736658193,7071874.482568078,13.38
2012-12-06,589436.7173657204,1725.1742380500002,587711.5431276702,7838918.90424671,22943.09219182695,7815975.812054885,13.299
2012-12-07,551463.5785085399,14517.214857280002,536946.36365126,7444703.163507442,195980.94885179435,7248722.214655646,13.4999
2012-12-08,304176.87350862974,639.57876045,303537.2947481799,4082084.060173165,8583.210923115044,4073500.8492500475,13.4201
2012-12-09,331809.6363453289,2459.4571637499994,329350.1791815789,4442267.411391266,32927.212508285,4409340.198882978,13.388
2012-12-10,398926.7260801304,5201.855589430001,393724.87049070036,5358942.282124824,69878.60687504896,5289063.675249773,13.4334
2012-12-11,473091.2887302998,4043.646174569999,469047.64255572966,6413698.60131668,54819.71118864548,6358878.890128033,13.557
2012-12-12,552179.0463814703,8091.678385369998,544087.3679961003,7564245.538475125,110847.0930333451,7453398.445441781,13.6989
2012-12-13,790110.4022055704,5109.889553320004,785000.5126522505,10824591.521256559,70005.99786943938,10754585.523387104,13.7001
2012-12-14,566905.0342847303,2745.88507609,564159.1492086402,7709908.466272332,37344.037034823996,7672564.429237508,13.6
2012-12-15,360222.59213878,1955.4150962000006,358267.1770425799,4859438.790211356,26378.745189247624,4833060.045022109,13.4901
2012-12-16,302998.4777988002,4224.68507605,298773.7927227501,4029879.7547240434,56188.31151146501,3973691.443212578,13.3
2012-12-17,425980.1087322101,924.0211482699999,425056.08758394007,5644279.038712657,12243.372616692322,5632035.666095966,13.2501
2012-12-18,483407.77268340054,2428.2399661699997,480979.5327172305,6428839.968916538,32293.163310094835,6396546.805606444,13.299
2012-12-19,454608.1764282002,3728.4578677499994,450879.71856045036,6182216.591247092,50703.298543532255,6131513.2927035615,13.599
2012-12-20,384024.99863512,10609.086694949998,373415.9119401699,5193784.496540546,143483.6539145208,5050300.842626023,13.5246
2012-12-21,475440.10492673016,3968.583993160001,471471.52093357005,6418441.416510858,53575.88390765999,6364865.532603197,13.5
2012-12-22,480907.2247122901,848.7400412000001,480058.4846710901,6430402.864517913,11348.84258690168,6419054.021931011,13.3714
2012-12-23,292029.29978680995,1849.48964332,290179.8101434901,3887494.0387620144,24620.40613187584,3862873.632630138,13.312
2012-12-24,512325.72509840043,1286.4251324199995,511039.29996598046,6854918.201816599,17212.3682717796,6837705.833544821,13.38
2012-12-25,294549.3667176198,1150.25741061,293399.1093070099,3932234.0456802244,15355.936431643495,3916878.1092485804,13.35
2012-12-26,343929.51564137003,289.75903724,343639.75660413015,4632008.323706407,3902.445737644596,4628105.877968764,13.4679
2012-12-27,367553.06573006994,823.3757924100001,366729.68993765995,4933186.98230928,11051.102872989297,4922135.879436289,13.4217
2012-12-28,529379.8452632196,1307.97524671,528071.8700165097,7104912.779246721,17554.597381144256,7087358.181865577,13.4212
2012-12-29,460954.85940213,371.67016029,460583.1892418399,6176795.1159885395,4980.3801478860005,6171814.735840656,13.4
2012-12-30,466015.9092686601,425.7078377799999,465590.2014308802,6267913.979663482,5725.770418140998,6262188.209245339,13.45
2012-12-31,530366.9637857702,11941.846999100002,518425.1167866701,7165257.680745758,161334.352957841,7003923.327787914,13.51
